Date,Actual_Usage,Actual_Delivery,Total_Gas_Before,Total_Gas_After,Max_Injection_Limit,Max_Withdrawal_Limit,EOM_Min_Storage,EOM_Max_Storage,Usage_P10,Usage_P50,Usage_P95,Opt_Delivery,Opt_Storage_After,Actual_Daily_Violation,Actual_Monthly_Violation,Opt_Daily_Violation,Opt_Monthly_Violation,
9/29/2024,1066.87,2479.5,113137.3725,114550.0025,1013.887,434.523,101388.7,115872.8,1034.328876,1311.077826,1979.652312,1915.857091,113986.3596,TRUE,FALSE,FALSE,FALSE,
9/30/2024,1561.52,2479.5,114550.0025,115467.9825,1013.887,434.523,101388.7,115872.8,1424.708265,1919.7485,2298.237331,1898.540134,114887.0226,FALSE,FALSE,FALSE,FALSE,
10/1/2024,2280.45,2975.4,115467.9825,116162.9325,1013.887,434.523,123114.85,144841,1378.00573,1889.339373,2280.920374,1890.620172,115078.1527,FALSE,FALSE,FALSE,FALSE,
10/2/2024,1671.56,2975.4,116162.9325,117466.7725,1013.887,434.523,123114.85,144841,1394.715943,1854.001858,2273.000412,2958.28673,117449.6592,TRUE,FALSE,TRUE,FALSE,
10/3/2024,1516.46,2975.4,117466.7725,118925.7125,1013.887,434.523,123114.85,144841,1348.050191,1751.650742,2246.040916,2154.437886,118104.7504,TRUE,FALSE,FALSE,FALSE,
10/4/2024,1106.69,2251.386,118925.7125,120070.4085,1013.887,434.523,123114.85,144841,889.7509504,1312.029529,1917.809202,2210.557675,120029.5802,TRUE,FALSE,TRUE,FALSE,
10/5/2024,898.14,2281.14,120070.4085,121453.4085,1013.887,434.523,123114.85,144841,733.4642347,1058.481046,1800.797276,2122.007962,121294.2765,TRUE,FALSE,TRUE,FALSE,
10/6/2024,1512.26,2281.14,121453.4085,122222.2885,1013.887,434.523,123114.85,144841,992.2043406,1308.972145,2005.005638,2049.629095,121990.7776,FALSE,FALSE,FALSE,FALSE,
10/7/2024,1879.06,2281.14,122222.2885,122624.3685,1013.887,434.523,123114.85,144841,1407.121949,1968.570131,2345.385134,2317.610766,122660.8393,FALSE,FALSE,FALSE,FALSE,
10/8/2024,1753.5,2975.4,122624.3685,123846.2685,1013.887,434.523,123114.85,144841,1461.480578,1947.490283,2339.6263,2682.561058,123553.4296,TRUE,FALSE,FALSE,FALSE,
10/9/2024,1938.8,2975.4,123846.2685,124882.8685,1013.887,434.523,123114.85,144841,1476.536135,1985.95981,2332.017757,2447.416706,124354.8852,TRUE,FALSE,FALSE,FALSE,
10/10/2024,1551.04,2975.4,124882.8685,126307.2285,1013.887,434.523,123114.85,144841,1411.428344,1762.102881,2214.824863,2447.46256,125779.2911,TRUE,FALSE,FALSE,FALSE,
10/11/2024,1064.77,2330.73,126307.2285,127573.1885,1013.887,434.523,123114.85,144841,908.2210916,1313.362685,1912.377823,2249.395216,127491.8537,TRUE,FALSE,TRUE,FALSE,
10/12/2024,1038.57,2281.14,127573.1885,128815.7585,1013.887,434.523,123114.85,144841,827.814265,1154.055318,1799.62344,2069.069613,128603.6881,TRUE,FALSE,TRUE,FALSE,
10/13/2024,1485.02,2281.14,128815.7585,129611.8785,1013.887,434.523,123114.85,144841,911.4290484,1263.298306,1992.813453,2178.312525,129509.051,FALSE,FALSE,FALSE,FALSE,
10/14/2024,2447.08,2281.14,129611.8785,129445.9385,1013.887,434.523,123114.85,144841,1151.426171,1887.880179,2321.446378,2308.906511,129473.705,FALSE,FALSE,FALSE,FALSE,
10/15/2024,2210.22,2281.14,129445.9385,129516.8585,1013.887,434.523,123114.85,144841,1464.203476,1943.867884,2334.223288,2975.4,130211.1185,FALSE,FALSE,FALSE,FALSE,
10/16/2024,2059.81,2975.4,129516.8585,130432.4485,1013.887,434.523,123114.85,144841,1514.830729,1980.858484,2347.133258,2975.4,130432.4485,FALSE,FALSE,FALSE,FALSE,
10/17/2024,1870.85,2975.4,130432.4485,131536.9985,1013.887,434.523,123114.85,144841,1423.091097,1890.627356,2262.940171,2429.91,130991.5085,TRUE,FALSE,FALSE,FALSE,
10/18/2024,1429.23,2429.91,131536.9985,132537.6785,1013.887,434.523,123114.85,144841,995.0103507,1434.650608,1980.634951,2281.14,132388.9085,FALSE,FALSE,FALSE,FALSE,
10/19/2024,1095.16,2281.14,132537.6785,133723.6585,1013.887,434.523,123114.85,144841,896.5282749,1231.038184,1870.941788,2281.14,133723.6585,TRUE,FALSE,TRUE,FALSE,
10/20/2024,1571.21,2281.14,133723.6585,134433.5885,1013.887,434.523,123114.85,144841,1279.898029,1523.871572,2055.585124,3094.631523,135247.08,FALSE,FALSE,TRUE,FALSE,
10/21/2024,2151.68,2281.14,134433.5885,134563.0485,1013.887,434.523,123114.85,144841,1536.542033,2092.396499,2392.837212,2387.047225,134668.9557,FALSE,FALSE,FALSE,FALSE,
10/22/2024,2015.97,2975.4,134563.0485,135522.4785,1013.887,434.523,123114.85,144841,1550.771376,2084.019139,2397.564836,2979.910626,135526.9891,FALSE,FALSE,FALSE,FALSE,
10/23/2024,1817.6,2975.4,135522.4785,136680.2785,1013.887,434.523,123114.85,144841,1529.964652,2001.101069,2414.685863,2693.891501,136398.77,TRUE,FALSE,FALSE,FALSE,
10/24/2024,1890.68,2975.4,136680.2785,137764.9985,1013.887,434.523,123114.85,144841,1415.321733,1874.418575,2281.497764,2341.457376,137131.0559,TRUE,FALSE,FALSE,FALSE,
10/25/2024,1633.86,2529.09,137764.9985,138660.2285,1013.887,434.523,123114.85,144841,976.2940946,1420.746233,1994.24554,2609.832101,138740.9706,FALSE,FALSE,FALSE,FALSE,
10/26/2024,1171.36,2281.14,138660.2285,139770.0085,1013.887,434.523,123114.85,144841,936.0126281,1241.081751,1902.288041,2621.911017,140110.7795,TRUE,FALSE,TRUE,FALSE,
10/27/2024,1443.85,2281.14,139770.0085,140607.2985,1013.887,434.523,123114.85,144841,1246.186451,1518.787333,2079.229458,2355.695477,140681.854,FALSE,FALSE,FALSE,FALSE,
10/28/2024,2118.24,2281.14,140607.2985,140770.1985,1013.887,434.523,123114.85,144841,1510.577972,2053.109351,2452.455335,2250.637804,140739.6963,FALSE,FALSE,FALSE,FALSE,
10/29/2024,2695.61,2975.4,140770.1985,141049.9885,1013.887,434.523,123114.85,144841,1529.983954,2047.454607,2448.13354,2914.245718,140988.8342,FALSE,FALSE,FALSE,FALSE,
10/30/2024,1763,2975.4,141049.9885,142262.3885,1013.887,434.523,123114.85,144841,1505.777911,1993.741451,2433.029658,2975.4,142262.3885,TRUE,FALSE,TRUE,FALSE,
10/31/2024,1876,2975.4,142262.3885,143361.7885,1013.887,434.523,123114.85,144841,1436.552675,2043.658455,2352.173782,1589.22368,141975.6122,TRUE,FALSE,FALSE,FALSE,
11/1/2024,1674.57,1653.3306,143361.7885,143340.5491,434.523,579.364,108630.75,130356.9,1055.998765,1563.633641,2081.68308,1503.967902,143191.1864,FALSE,FALSE,FALSE,FALSE,
11/2/2024,1437.59,1653.3306,143340.5491,143556.2897,434.523,579.364,108630.75,130356.9,990.7407726,1333.66668,1996.427302,1600.883278,143503.8424,FALSE,FALSE,FALSE,FALSE,
11/3/2024,1973.17,1653.3306,143556.2897,143236.4503,434.523,579.364,108630.75,130356.9,1219.902852,1613.760671,2093.342678,2014.299783,143597.4195,FALSE,FALSE,FALSE,FALSE,
11/4/2024,2176.74,1653.3306,143236.4503,142713.0409,434.523,579.364,108630.75,130356.9,1574.127076,2265.200487,2506.759183,2000.605932,143060.3162,FALSE,FALSE,FALSE,FALSE,
11/5/2024,2284.27,1653.3306,142713.0409,142082.1015,434.523,579.364,108630.75,130356.9,1609.318481,2279.394985,2493.065332,1959.336394,142388.1073,TRUE,FALSE,FALSE,FALSE,
11/6/2024,2062.94,1653.3306,142082.1015,141672.4921,434.523,579.364,108630.75,130356.9,1549.410824,2174.46066,2451.795794,1845.538577,141864.7001,FALSE,FALSE,FALSE,FALSE,
11/7/2024,1963.77,1653.3306,141672.4921,141362.0527,434.523,579.364,108630.75,130356.9,1410.166826,2113.777628,2337.997977,1582.606923,141291.329,FALSE,FALSE,FALSE,FALSE,
11/8/2024,1674.57,1653.3306,141362.0527,141340.8133,434.523,579.364,108630.75,130356.9,1177.790079,1694.028712,2075.066323,1462.964906,141150.4476,FALSE,FALSE,FALSE,FALSE,
11/9/2024,1437.59,1653.3306,141340.8133,141556.5539,434.523,579.364,108630.75,130356.9,1136.516994,1532.890298,1955.424306,1647.697367,141550.9207,FALSE,FALSE,FALSE,FALSE,
11/10/2024,1973.17,1653.3306,141556.5539,141236.7145,434.523,579.364,108630.75,130356.9,1258.618072,1738.212558,2140.156767,2102.55022,141685.9341,FALSE,FALSE,FALSE,FALSE,
11/11/2024,2176.74,1653.3306,141236.7145,140713.3051,434.523,579.364,108630.75,130356.9,1387.594016,2299.78307,2595.00962,2108.622285,141168.5968,FALSE,FALSE,FALSE,FALSE,
11/12/2024,2284.27,1653.3306,140713.3051,140082.3657,434.523,579.364,108630.75,130356.9,1571.342038,2193.738658,2601.081685,2100.587197,140529.6223,TRUE,FALSE,FALSE,FALSE,
11/13/2024,2062.94,1653.3306,140082.3657,139672.7563,434.523,579.364,108630.75,130356.9,1539.546886,2112.642406,2593.046597,1987.721316,140007.147,FALSE,FALSE,FALSE,FALSE,
11/14/2024,1963.77,1653.3306,139672.7563,139362.3169,434.523,579.364,108630.75,130356.9,1397.62099,1933.366296,2480.180716,1601.982805,139310.9691,FALSE,FALSE,FALSE,FALSE,
11/15/2024,1674.57,1653.3306,139362.3169,139341.0775,434.523,579.364,108630.75,130356.9,1127.581978,1577.324555,2094.442205,1481.174376,139168.9213,FALSE,FALSE,FALSE,FALSE,
11/16/2024,1437.59,1653.3306,139341.0775,139556.8181,434.523,579.364,108630.75,130356.9,1113.497749,1422.801272,1973.633776,1644.578382,139548.0659,FALSE,FALSE,FALSE,FALSE,
11/17/2024,1973.17,1653.3306,139556.8181,139236.9787,434.523,579.364,108630.75,130356.9,1325.462647,1655.515082,2137.037782,2095.980589,139679.6287,FALSE,FALSE,FALSE,FALSE,
11/18/2024,2176.74,1653.3306,139236.9787,138713.5693,434.523,579.364,108630.75,130356.9,1560.203857,2135.889314,2588.439989,2095.808885,139156.0476,FALSE,FALSE,FALSE,FALSE,
11/19/2024,2284.27,1653.3306,138713.5693,138082.6299,434.523,579.364,108630.75,130356.9,1581.794874,2086.055676,2588.268285,2096.7567,138526.056,TRUE,FALSE,FALSE,FALSE,
11/20/2024,2062.94,1653.3306,138082.6299,137673.0205,434.523,579.364,108630.75,130356.9,1405.934682,1997.304665,2589.2161,1969.739487,137989.4294,FALSE,FALSE,FALSE,FALSE,
11/21/2024,1963.77,1653.3306,137673.0205,137362.5811,434.523,579.364,108630.75,130356.9,1142.253584,1928.927278,2462.198887,1596.574144,137305.8246,FALSE,FALSE,FALSE,FALSE,
11/22/2024,1674.57,1653.3306,137362.5811,137341.3417,434.523,579.364,108630.75,130356.9,1026.69685,1556.832301,2089.033544,1475.765715,137163.7768,FALSE,FALSE,FALSE,FALSE,
11/23/2024,1437.59,1653.3306,137341.3417,137557.0823,434.523,579.364,108630.75,130356.9,1089.490872,1389.010908,1968.225115,1643.571489,137547.3232,FALSE,FALSE,FALSE,FALSE,
11/24/2024,1973.17,1653.3306,137557.0823,137237.2429,434.523,579.364,108630.75,130356.9,1301.455771,1638.427407,2136.030889,2098.039164,137681.9515,FALSE,FALSE,FALSE,FALSE,
11/25/2024,2176.74,1653.3306,137237.2429,136713.8335,434.523,579.364,108630.75,130356.9,1452.91859,2102.015019,2590.498564,2089.997003,137150.4999,FALSE,FALSE,FALSE,FALSE,
11/26/2024,2284.27,1653.3306,136713.8335,136082.8941,434.523,579.364,108630.75,130356.9,1493.993774,2054.563364,2582.456403,2099.26249,136528.826,TRUE,FALSE,FALSE,FALSE,
11/27/2024,840.42,1653.3306,136082.8941,136895.8047,434.523,579.364,108630.75,130356.9,905.5560475,1907.905783,2591.72189,1977.22177,137219.6959,TRUE,FALSE,TRUE,FALSE,
11/28/2024,468.76,1653.3306,136895.8047,138080.3753,434.523,579.364,108630.75,130356.9,643.854252,1825.14613,2469.68117,1595.481477,138022.5262,TRUE,FALSE,TRUE,FALSE,
11/29/2024,860.26,1653.3306,138080.3753,138873.4459,434.523,579.364,108630.75,130356.9,930.0533783,1386.672951,2087.940877,1476.916338,138697.0316,TRUE,FALSE,TRUE,FALSE,
11/30/2024,947.96,1653.3306,138873.4459,139578.8165,434.523,579.364,108630.75,130356.9,782.6900225,1171.810554,1969.375738,1653.3306,139578.8165,TRUE,TRUE,TRUE,TRUE,
