Date,Usage
2023-11-09,12.53
2023-11-10,16.7
2023-11-11,9.4
2023-11-12,10.44
2023-11-13,12.53
2023-11-14,11.48
2023-11-15,13.57
2023-11-16,10.44
2023-11-17,15.66
2023-11-18,12.53
2023-11-19,10.44
2023-11-20,13.57
2023-11-21,15.66
2023-11-22,12.53
2023-11-23,13.57
2023-11-24,17.75
2023-11-25,14.62
2023-11-26,16.7
2023-11-27,25.06
2023-11-28,29.232
2023-11-29,38.63
2023-11-30,35.53
2023-12-01,30.36
2023-12-02,28.22
2023-12-03,25.08
2023-12-04,27.17
2023-12-05,27.17
2023-12-06,25.08
2023-12-07,21.94
2023-12-08,18.81
2023-12-09,17.76
2023-12-10,21.94
2023-12-11,21.94
2023-12-12,25.08
2023-12-13,25.08
2023-12-14,20.9
2023-12-15,15.68
2023-12-16,24.04
2023-12-17,31.35
2023-12-18,39.71
2023-12-19,33.44
2023-12-20,22.99
2023-12-21,19.86
2023-12-22,17.76
2023-12-23,13.58
2023-12-24,11.5
2023-12-25,15.68
2023-12-26,20.9
2023-12-27,26.12
2023-12-28,31.35
2023-12-29,26.12
2023-12-30,25.08
2023-12-31,29.26
2024-01-01,28.22
2024-01-02,20.9
2024-01-03,26.12
2024-01-04,29.26
2024-01-05,26.12
2024-01-06,32.4
2024-01-07,26.12
2024-01-08,26.12
2024-01-09,33.44
2024-01-10,30.3
2024-01-11,36.58
2024-01-12,40.75
2024-01-13,44.935
2024-01-14,44.935
2024-01-15,47.02
2024-01-16,52.25
2024-01-17,44.94
2024-01-18,56.43
2024-01-19,57.48
2024-01-20,54.34
2024-01-21,44.94
2024-01-22,29.26
2024-01-23,26.12
2024-01-24,30.3
2024-01-25,36.58
2024-01-26,33.44
2024-01-27,29.26
2024-01-28,29.26
2024-01-29,28.22
2024-01-30,22.99
2024-01-31,21.97
2024-02-01,20.92
2024-02-02,27.2
2024-02-03,27.2
2024-02-04,25.1
2024-02-05,26.15
2024-02-06,20.92
2024-02-07,17.78
2024-02-08,15.69
2024-02-09,20.92
2024-02-10,36.61
2024-02-11,40.79
2024-02-12,32.43
2024-02-13,35.56
2024-02-14,21.97
2024-02-15,31.38
2024-02-16,36.61
2024-02-17,32.43
2024-02-18,35.56
2024-02-19,30.33
2024-02-20,17.78
2024-02-21,10.46
2024-02-22,10.46
2024-02-23,39.75
2024-02-24,29.29
2024-02-25,20.92
2024-02-26,14.64
2024-02-27,18.83
2024-02-28,40.79
2024-02-29,32.46
2024-03-01,21.99
2024-03-02,15.7
2024-03-03,7.33
2024-03-04,18.85
2024-03-05,19.89
2024-03-06,19.89
2024-03-07,21.99
2024-03-08,31.41
2024-03-09,39.79
2024-03-10,35.6
2024-03-11,15.7
2024-03-12,12.56
2024-03-13,14.66
2024-03-14,32.46
2024-03-15,23.03
2024-03-16,24.08
2024-03-17,32.46
2024-03-18,35.6
2024-03-19,27.22
2024-03-20,32.46
2024-03-21,23.03
2024-03-22,33.5
2024-03-23,29.32
2024-03-24,29.32
2024-03-25,27.22
2024-03-26,31.41
2024-03-27,37.69
2024-03-28,28.27
2024-03-29,25.13
2024-03-30,35.6
2024-03-31,29.32
2024-04-01,29.32
2024-04-02,30.36
2024-04-03,34.55
2024-04-04,25.13
2024-04-05,26.18
2024-04-06,18.85
2024-04-07,26.18
2024-04-08,2.09
2024-04-09,3.14
2024-04-10,4.19
2024-04-11,3.14
2024-04-12,4.188
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,1.05
2024-04-16,1.047
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,4.19
2024-04-20,1.05
2024-04-21,4.19
2024-04-22,4.19
2024-04-23,5.24
2024-04-24,5.24
2024-04-25,3.14
2024-04-26,2.09
2024-04-27,0.0
2024-04-28,1.05
2024-04-29,1.05
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,1.048
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,1.05
2024-05-07,0.0
2024-05-08,1.05
2024-05-09,2.1
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
